platform,title,text,rating,author,date,url,scraped_at,metadata
app_store,Downloaded music isn’t downloaded,"What is the point of paying for premium when my downloaded music isn’t accessible? It happens every time I try to be offline. Sometimes I can get the app to recognize that my files are indeed there. Other times, everything in my library is inaccessible. I’m tired of coaxing the app into doing what it’s supposed to do.",2,alaomai,2026-06-18T13:43:46-07:00,14198753514,2026-06-20T10:21:02.232674+00:00,{'review_id': '14198753514'}
app_store,The best,This is the best music app so far that I’ve used the only bad part is all the ads other than that I love Spotify,5,Siibitiy,2026-06-18T13:42:14-07:00,14198749252,2026-06-20T10:21:02.232678+00:00,{'review_id': '14198749252'}
app_store,what l think about this app,lwk the best app like why didn’t i download this app sooner,5,Nov Stitch,2026-06-18T13:41:30-07:00,14198747168,2026-06-20T10:21:02.232682+00:00,{'review_id': '14198747168'}
app_store,It’s good but you have to pay for it to work like a normal music app,Yeah,3,Eggywitheggs,2026-06-18T13:37:36-07:00,14198736482,2026-06-20T10:21:02.232685+00:00,{'review_id': '14198736482'}
app_store,My Review,"Am going cut right to the chase the reason I put 3 starts is but first to start with the good, 

The Good

number 1 the app is just a must need everybody has Spotify it the music app. 2 It has lot of good songs and just everything a music app need a more. 3 Final one is that it wouldn’t the ads would be ideal music app. 

Criticism

And that leads us in to my first out of 2 criticism I have it give u way to much ad it feels like every other songs it one. Number 2 it ridiculous u have to buy premium just to buy the songs u want to after the your free songs are over then u have to pay it just crazy like holy money hungry. 

Final Thought 

I really like this app but the premium and ad ruins it yk u have to keep the lights on somehow but the way they did is unacceptable i still use this app but not as much i use other and other people will come to my conclusion and do the same. In the end all i have to say is do better.",3,Spotify is ssa,2026-06-18T13:36:13-07:00,14198732634,2026-06-20T10:21:02.232689+00:00,{'review_id': '14198732634'}
app_store,Ad galor,I’d rather Monkey De Luffy my Music,1,IXRuntXI,2026-06-18T13:35:52-07:00,14198731674,2026-06-20T10:21:02.232693+00:00,{'review_id': '14198731674'}
app_store,🫰🏻,I don’t feel like paying for premium 🤦🏽‍♀️🥹🫰🏻🫰🏻,4,Kali01987,2026-06-18T13:34:23-07:00,14198727496,2026-06-20T10:21:02.232696+00:00,{'review_id': '14198727496'}
app_store,songs in podcasts,They are amazing podcast. I listen to them all the time and the songs are amazing too. Spotify recommends the best songs.,2,Lalalalalalalalala1376,2026-06-18T13:34:19-07:00,14198727316,2026-06-20T10:21:02.232700+00:00,{'review_id': '14198727316'}
app_store,Phenomenal,It’s awesome. I also got tired of being asked to rate it so I’m hoping this stops it.,5,zachmonsen,2026-06-18T13:32:50-07:00,14198723248,2026-06-20T10:21:02.232703+00:00,{'review_id': '14198723248'}
app_store,Idk,I really like Spotify but when we I wanan playback a music it won’t let me ando wont let me choice how I wanan listen to my songs in order,4,Arianna89.,2026-06-18T13:26:38-07:00,14198705972,2026-06-20T10:21:02.232707+00:00,{'review_id': '14198705972'}
app_store,Spotify,this is freaking boom like this is the best,5,The freaking goat ￼,2026-06-18T13:24:19-07:00,14198699566,2026-06-20T10:21:02.232711+00:00,{'review_id': '14198699566'}
app_store,Why,Stop giving me vape ads,3,Nickname ;/(/(/)/,2026-06-18T13:23:32-07:00,14198697391,2026-06-20T10:21:02.232714+00:00,{'review_id': '14198697391'}
app_store,Good music app,It’s a good app for music and lots of songs to choose from. Definitely the best❤️🎶🎧,5,🌺ز🌺,2026-06-18T13:21:28-07:00,14198691674,2026-06-20T10:21:02.232718+00:00,{'review_id': '14198691674'}
app_store,app suggestion,"By far my favorite app ever, i love music. But my suggestion is, maybe add a light mode? Even better, make it to where we can make it our own theme with our own custom colors.",5,savannah 🥹✌️,2026-06-18T13:15:14-07:00,14198674208,2026-06-20T10:21:02.232721+00:00,{'review_id': '14198674208'}
app_store,slow,slowest app on my phone,2,alexwithwaffles,2026-06-18T13:15:06-07:00,14198673854,2026-06-20T10:21:02.232725+00:00,{'review_id': '14198673854'}
app_store,The Very Best,I love your streaming service!,5,AnthonyF90,2026-06-18T13:13:05-07:00,14198668081,2026-06-20T10:21:02.232728+00:00,{'review_id': '14198668081'}
app_store,spotify review,spotify is awwsome i use it everyday it js sucks that u have to pay to listen to what u want like u cant make it play in order n im to broke to pay for allat other then that its all cool n stf,5,sevati tripple t,2026-06-18T13:10:26-07:00,14198660673,2026-06-20T10:21:02.232731+00:00,{'review_id': '14198660673'}
app_store,Classic,Best music,5,Krish goat,2026-06-18T13:08:50-07:00,14198656060,2026-06-20T10:21:02.232734+00:00,{'review_id': '14198656060'}
app_store,Spotify is great,Spotify is a great app its premium features are great the dj x is amazing and its can be free or paid if you have 6 ppl its super convenient to split the payment so yeah 5 stars,5,USA_Ituner,2026-06-18T13:07:22-07:00,14198651759,2026-06-20T10:21:02.232739+00:00,{'review_id': '14198651759'}
app_store,DEFUND ICE,Stop funding ICE & separating families,1,luvrnr,2026-06-18T13:03:50-07:00,14198641515,2026-06-20T10:21:02.232743+00:00,{'review_id': '14198641515'}
app_store,Poor sound quality,Paying for premium service and I can’t listen to 30 seconds of music without getting multiple dropouts. This is with four bars of cell and four bars of WiFi.,1,Privacy nerd,2026-06-18T13:03:49-07:00,14198641443,2026-06-20T10:21:02.232746+00:00,{'review_id': '14198641443'}
app_store,My grievances,"Songs practically blocked behind adds, I listen to more commercials than actual music, and the app barely even works on consoles like PlayStation, I can’t go a day where Spotify doesn’t work properly",1,ItsRay040,2026-06-18T13:03:11-07:00,14198639566,2026-06-20T10:21:02.232749+00:00,{'review_id': '14198639566'}
app_store,spotify,the most amazing app of all time. One of the only apps i use every day this app is just the definition of perfection. It has everything and this app is my favorite of all time,5,AP :)1833,2026-06-18T13:02:33-07:00,14198637608,2026-06-20T10:21:03.436199+00:00,{'review_id': '14198637608'}
