platform,title,text,rating,author,date,url,scraped_at,metadata
play_store,,This is the best streaming platform ever made by man kind,5,jason ben,2026-06-19 17:16:32,,2026-06-20T12:25:27.878129+00:00,"{'review_id': '93b08bae-239e-4506-889f-e78d06c5e58c', 'thumbs_up': 0, 'app_version': '9.0.42.529'}"
play_store,,couldn't live without Spotify.,5,Clive Cole,2026-06-19 17:16:31,,2026-06-20T12:25:27.878132+00:00,"{'review_id': 'bf6ec8f1-183c-4be6-a068-538992405b05', 'thumbs_up': 0, 'app_version': '9.1.58.1550'}"
play_store,,lmao pay to win music app,1,Asriel,2026-06-19 17:15:17,,2026-06-20T12:25:27.878135+00:00,"{'review_id': '00243088-598c-44c4-95ee-8557c8bd8239', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,"The way this app somehow gets worse and worse with every update is almost impressive. It's gone from slow, due to the huge amount of new, unnecessary ""features,"" to damn near unusable. I've had to uninstall and reinstall the app 4 times in the last 7 days just to use it. If they spent half as much time optimizing as they do adding stuff that nobody asked for, we might actually have a good, stable app. But I'm only a user, not an investor, so my input doesn't matter. 🤷‍♂️",1,Atlas Prime,2026-06-19 17:14:58,,2026-06-20T12:25:27.878138+00:00,"{'review_id': 'edd5a785-0707-4dba-8265-e7f8e2f3db79', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,very good. i need karaoke track,5,ANEESHKUMAR P.K,2026-06-19 17:12:12,,2026-06-20T12:25:27.878141+00:00,"{'review_id': 'bf8ff1de-5091-4eb8-9614-afc422aba683', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,best quality service ever,5,Thandolwethu Sangweni,2026-06-19 17:11:20,,2026-06-20T12:25:27.878145+00:00,"{'review_id': '8283f59a-ad28-41cf-86ac-792aeb7980ca', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,bad app,2,Vishal Bhawra,2026-06-19 17:10:46,,2026-06-20T12:25:27.878148+00:00,"{'review_id': '857533e6-09ec-49a0-acd4-ea6ebed2792c', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,"all of mainstream songs are there, which is amazing atleast for me. The only flaw is that you have to listen to 5 add's per 2 songs and cant choose what songs you want to listen to.",3,Eimantas Noreika,2026-06-19 17:09:46,,2026-06-20T12:25:27.878151+00:00,"{'review_id': '9725eaf3-0152-4089-b7a6-195ebe62d0d2', 'thumbs_up': 0, 'app_version': None}"
play_store,,very good music 🎶,4,Rekha Sharma,2026-06-19 17:09:18,,2026-06-20T12:25:27.878154+00:00,"{'review_id': 'ce48a582-147d-4ba0-a023-3d3def6eb0ec', 'thumbs_up': 1, 'app_version': None}"
play_store,,"App is unusable after latest download, constantly crashing after opening the app. This happened with an update about a month ago as well, after they added time syncing lyrics. Cancelling my paid subscription if this isn't rectified soon.",3,Lizard Storms,2026-06-19 17:07:25,,2026-06-20T12:25:27.878157+00:00,"{'review_id': '8b487763-f181-40cd-9715-e37880b67423', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,my favourite app thanks you so much please give me money 🤑💰,5,Sarim Kro,2026-06-19 17:05:13,,2026-06-20T12:25:27.878160+00:00,"{'review_id': '6eff6e19-ae10-4fb7-806c-1db512d9940b', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,best music app in my life,5,Himanshu Kadaru,2026-06-19 17:05:07,,2026-06-20T12:25:27.878163+00:00,"{'review_id': 'bb944b2f-59df-4a1a-9ef2-58c1ea636ff9', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,"The cruise control based on my liked songs is mad!!! It brings similar songs, beats and vibes. I can relax after my liked songs are exhausted knowing you've got my back",5,Chris Jo,2026-06-19 16:59:50,,2026-06-20T12:25:27.878166+00:00,"{'review_id': '47db94c8-d5c6-444a-9170-b216bd5fbfe4', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,I'm enjoying this app because I find it easier to use and I can find all my favourite artists here.,5,Luvo Ntshangase,2026-06-19 16:56:03,,2026-06-20T12:25:27.878170+00:00,"{'review_id': 'cc1994bc-887e-4316-8f0b-98735531fc5c', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,I love this app,5,Cindy Cunningham,2026-06-19 16:54:22,,2026-06-20T12:25:27.878173+00:00,"{'review_id': '598c1340-7caf-4501-8bb2-3ecaa7e35459', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,update: another update saying I'm offline. funnily enough I'm using the same device and connection to post this update... unbelievably bad Devs and deployment of this app. cancelled membership and asked PayPal to refund me my subscription costs yet another update that breaks anything. I'll continue to crack this absolute joke of an app until it actually works. I've rescinded my premium membership as the relentless ads make it pointless.,1,Paul Cridland,2026-06-19 16:54:00,,2026-06-20T12:25:27.878176+00:00,"{'review_id': '2e2480c1-7799-4a66-be67-a947a2d99680', 'thumbs_up': 11, 'app_version': '9.1.56.574'}"
play_store,,"why is it when I updated your app that everything now buffers or refuses to play or doesn't show up or starts to play then just stops I don't pay a subscription for this app for it to not work right if it keeps doing it and I can't play my music that is downloaded without it messing up and not playing I will just say F it and just sue Spotify I'm a patient person to a point.(edit: it likes to cut off when I open any other app even Spotify itself, will just bug out and close the app on me.",1,CrimsonDemon,2026-06-19 16:53:05,,2026-06-20T12:25:27.878179+00:00,"{'review_id': '7f5d34a4-1fb1-4765-8289-9e212fe5d864', 'thumbs_up': 1, 'app_version': '9.1.58.1567'}"
play_store,,just part of my life,5,Maya Gc,2026-06-19 16:53:04,,2026-06-20T12:25:27.878182+00:00,"{'review_id': '2aefca03-46f5-484b-b82a-8e598d1c2e13', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,love,5,Lilly Whitehead,2026-06-19 16:49:17,,2026-06-20T12:25:27.878185+00:00,"{'review_id': '0d3feac6-1b65-4a8e-9779-252bc0a31744', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,it is best,5,Bishnu maya Giri,2026-06-19 16:47:43,,2026-06-20T12:25:27.878188+00:00,"{'review_id': '0ba156cf-f784-4ae0-a16d-5b52c34c7a46', 'thumbs_up': 0, 'app_version': None}"
play_store,,"Worse over time: 1) Way more unplayable tracks now (hidden til you enable it). It's never explained why. 2) Opted-in by default to share plays with Neilson, even paid users. How do subscribers benefit from this, if at all? 3) I'm nagged to try the new widget... with a nag filling my current one. Thanks, I hate it; it doesn't work and you *broke my working one*. 4) Lossless encoding can't fix all the songs made low quality on purpose (to discourage piracy). 5) NO CHANGELOG IN PLAY 🤨",3,JJ Carver (JJ),2026-06-19 16:46:19,,2026-06-20T12:25:27.878191+00:00,"{'review_id': '6abc3d96-4fa0-4784-81c0-158a3b839957', 'thumbs_up': 0, 'app_version': None}"
play_store,,was okay 👌,4,Craig Shanom,2026-06-19 16:46:03,,2026-06-20T12:25:27.878194+00:00,"{'review_id': '64988a01-c1b6-4721-9c31-7a09d033637e', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,🔥,5,Godfrey Mlanga,2026-06-19 16:45:51,,2026-06-20T12:25:27.878197+00:00,"{'review_id': '15dc5376-315f-4790-8e95-3074b96e2d55', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,I'm facing something went wrong issue last one month... pls fix this asap because I'm buying your 3 months plan,1,HARSHAD KHALGE,2026-06-19 16:43:05,,2026-06-20T12:25:27.878200+00:00,"{'review_id': '5e8b70d6-ff5e-4736-b967-cd10ccb7b5b9', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,Moving away from Premium I had been a premium member for Spotify premium from last 5 years. I did like your service and the app but unfortunately I am moving on to YT music as I had switched from Premium Duo to platinum but after I tried and try to come back to Duo the app doesn't let me come back to the plan. It felt like cheating especially after being a premium member for so long. Bye bye Spotify welcome YT music.,1,Parvinder Singh Judge,2026-06-19 16:38:26,,2026-06-20T12:25:27.878203+00:00,"{'review_id': 'aee6fc96-a762-47c1-ad33-06972f91ff97', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,too many ads,1,Mohamed RIYAS,2026-06-19 16:37:14,,2026-06-20T12:25:27.878206+00:00,"{'review_id': '40c150c3-a414-4c70-8a74-89b682428a60', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,"Ik eis dat per direct iemand mijn hele digitale leven bevriest want ik geraak op geen enkele manier nog in mijn account. Al mijn toestellen zijn vernietigd, ik heb geen enkel contact met de buitenwereld en ik heb nog 2 euro. Geen internet, geen veilige plaats en ik ben bij borre bijna in een antibiotica allergie gesneuveld",5,Evelien Nys,2026-06-19 16:36:25,,2026-06-20T12:25:27.878210+00:00,"{'review_id': '1b67ff47-12f4-4e2c-a562-6ab0b7e24fd0', 'thumbs_up': 1, 'app_version': '9.1.58.1567'}"
play_store,,nice,5,anonymously nothing,2026-06-19 16:35:20,,2026-06-20T12:25:27.878213+00:00,"{'review_id': '6c2d13cf-1fab-41cb-9b76-f3ae3252a5a4', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,Love it,5,sliptown 91,2026-06-19 16:34:45,,2026-06-20T12:25:27.878215+00:00,"{'review_id': '420e3a6c-2b16-4b0e-a711-3e2bded40698', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
